tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
13466,Joe Johnston,Laura Dern,Jake Gyllenhaal,Chris Owen,"Homer Hickam is a kid with only one future in sight, to work in the local coal mine like his father. However, in October 1957 everything changes when the first artificial satellite, Sputnik, goes into orbit. When Homer sees the Soviet satellite streak overhead, he becomes inspired to learn how to build rockets. With the help of his friends, and the local nerd, Homer sets to do just that by trial and a lot of error. Unfortunately, most of the town, and especially Homer's father, thinks that they are wasting their time. Only one teacher understands their efforts and lets them know that they could become contenders in the national science fair with college scholarships being the prize. Now the gang must learn to perfect their craft and overcome the many problems facing them as they shoot for the stars.",https://image.tmdb.org/t/p/w500/1weUnrWqESWoLzMgSs64jd4GEwY.jpg,October Sky,Drama,2501,"Homer Hickam is a kid with only one future in sight, to work in the local coal mine like his father. However, in October 1957 everything changes when the first artificial satellite, Sputnik, goes into orbit. When Homer sees the Soviet satellite streak overhead, he becomes inspired to learn how to build rockets. With the help of his friends, and the local nerd, Homer sets to do just that by trial and a lot of error. Unfortunately, most of the town, and especially Homer's father, thinks that they are wasting their time. Only one teacher understands their efforts and lets them know that they could become contenders in the national science fair with college scholarships being the prize. Now the gang must learn to perfect their craft and overcome the many problems facing them as they shoot for the stars. Joe Johnston Laura Dern Drama"
6280,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,"A research scientist becomes the world's first pregnant man in order to test a drug he and a colleague have designed for expectant women. To carry out the trial, he has an embryo implant, believing that he will only carry the baby for three months – hardly expecting to face the prospect of giving birth.",https://image.tmdb.org/t/p/w500/swxxtzYc60qqnFhfWMFdmx9QXvY.jpg,Junior,Comedy|Sci-Fi,256,"A research scientist becomes the world's first pregnant man in order to test a drug he and a colleague have designed for expectant women. To carry out the trial, he has an embryo implant, believing that he will only carry the baby for three months – hardly expecting to face the prospect of giving birth. Ivan Reitman Arnold Schwarzenegger Comedy|Sci-Fi"
686,Robert Zemeckis,Jodie Foster,Matthew McConaughey,James Woods,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",https://image.tmdb.org/t/p/w500/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg,Contact,Drama|Sci-Fi,1584,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality. Robert Zemeckis Jodie Foster Drama|Sci-Fi"
9061,Arne Glimcher,Sean Connery,Laurence Fishburne,Blair Underwood,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.,https://image.tmdb.org/t/p/w500/hbkS4UpgHcGhLlGy9YCX4WIJ4lu.jpg,Just Cause,Mystery|Thriller,257,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child. Arne Glimcher Sean Connery Mystery|Thriller
9600,Raja Gosnell,Martin Lawrence,Nia Long,Paul Giamatti,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",https://image.tmdb.org/t/p/w500/5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,Big Momma's House,Comedy,3646,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito. Raja Gosnell Martin Lawrence Comedy"
1542,Mike Judge,Ron Livingston,Jennifer Aniston,David Herman,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers.",https://image.tmdb.org/t/p/w500/v7fBXxHZ5WQn2PGgpXhTqHgtcJk.jpg,Office Space,Comedy|Crime,2502,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers. Mike Judge Ron Livingston Comedy|Crime"
6071,Barbet Schroeder,David Caruso,Nicolas Cage,Samuel L. Jackson,"Jimmy Kilmartin's an ex-con who's trying to go straight. But he can't say no to a quick driving job because his so-called friend's life is threatened. The job is for Little Junior Brown, a violent and powerful villain. When things go wrong, Jimmy is left to do the time, and his whole life is turned upside-down, but if that wasn't enough, the cops won't leave Jimmy alone when he gets out... They want Little Junior Brown.",https://image.tmdb.org/t/p/w500/2cCxEqeIy6Q8HgVjfT7obOnF5Zi.jpg,Kiss of Death,Crime|Drama|Thriller,259,"Jimmy Kilmartin's an ex-con who's trying to go straight. But he can't say no to a quick driving job because his so-called friend's life is threatened. The job is for Little Junior Brown, a violent and powerful villain. When things go wrong, Jimmy is left to do the time, and his whole life is turned upside-down, but if that wasn't enough, the cops won't leave Jimmy alone when he gets out... They want Little Junior Brown. Barbet Schroeder David Caruso Crime|Drama|Thriller"
19101,Alfonso Cuarón,Liesel Matthews,Eleanor Bron,Liam Cunningham,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.",https://image.tmdb.org/t/p/w500/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,"Little Princess, A",Children|Drama,262,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth. Alfonso Cuarón Liesel Matthews Children|Drama"
808,Andrew Adamson,Mike Myers,Eddie Murphy,Cameron Diaz,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",https://image.tmdb.org/t/p/w500/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,Shrek,Adventure|Animation|Children|Comedy|Fantasy|Romance,4306,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey. Andrew Adamson Mike Myers Adventure|Animation|Children|Comedy|Fantasy|Romance"
37108,Michael Gottlieb,Thomas Ian Nicholas,Joss Ackland,Art Malik,"A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco?",https://image.tmdb.org/t/p/w500/zSHC86UvVmunIs9Pf6jRZ12J6Dx.jpg,"Kid in King Arthur's Court, A",Adventure|Children|Comedy|Fantasy|Romance,258,"A Southern California kid named Calvin Fuller is magically transported to the medieval kingdom of Camelot through a crack in the ground caused by an earthquake. Once there, he learns he was summoned by the wizard Merlin, who needs Calvin to save Camelot. Using dazzling modern inventions, can Calvin help King Arthur retain his crown and thwart the evil Lord Belasco? Michael Gottlieb Thomas Ian Nicholas Adventure|Children|Comedy|Fantasy|Romance"
15256,Risa Bramon Garcia,Ben Affleck,Casey Affleck,Dave Chappelle,"In 1981 New York City, a collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses on New Years Eve.",https://image.tmdb.org/t/p/w500/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg,200 Cigarettes,Comedy|Drama,2504,"In 1981 New York City, a collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses on New Years Eve. Risa Bramon Garcia Ben Affleck Comedy|Drama"
8413,Paul W. S. Anderson,Laurence Fishburne,Sam Neill,Kathleen Quinlan,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.",https://image.tmdb.org/t/p/w500/cHoeg3gAD5w63Et5DImY1Jb7HaO.jpg,Event Horizon,Horror|Sci-Fi|Thriller,1590,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors. Paul W. S. Anderson Laurence Fishburne Horror|Sci-Fi|Thriller"
18417,Garry Marshall,Juliette Lewis,Diane Keaton,Tom Skerritt,"A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college.",https://image.tmdb.org/t/p/w500/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg,"Other Sister, The",Comedy|Drama|Romance,2506,"A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college. Garry Marshall Juliette Lewis Comedy|Drama|Romance"
9587,Gillian Armstrong,Winona Ryder,Trini Alvarado,Samantha Mathis,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",https://image.tmdb.org/t/p/w500/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg,Little Women,Drama,261,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household. Gillian Armstrong Winona Ryder Drama"
676,Michael Bay,Ben Affleck,Kate Beckinsale,Josh Hartnett,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",https://image.tmdb.org/t/p/w500/giWL3kIA5E67VUTWY1PkfHgyZ1B.jpg,Pearl Harbor,Action|Drama|Romance|War,4310,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941. Michael Bay Ben Affleck Action|Drama|Romance|War"
8224,Joel Schumacher,Nicolas Cage,Joaquin Phoenix,James Gandolfini,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",https://image.tmdb.org/t/p/w500/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg,8MM,Drama|Mystery|Thriller,2505,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI. Joel Schumacher Nicolas Cage Drama|Mystery|Thriller"
2142,James Mangold,Sylvester Stallone,Harvey Keitel,Ray Liotta,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",https://image.tmdb.org/t/p/w500/bUXaWZPj7qzXjKc2s3Pwdkhxh2o.jpg,Cop Land,Action|Crime|Drama|Thriller,1589,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law. James Mangold Sylvester Stallone Action|Crime|Drama|Thriller"
4421,Ridley Scott,Demi Moore,Viggo Mortensen,Morris Chestnut,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",https://image.tmdb.org/t/p/w500/6yBgZJYqaR4XkxwjsB9tS4GK1ZN.jpg,G.I. Jane,Action|Drama,1586,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect. Ridley Scott Demi Moore Action|Drama"
10336,Mark A.Z. Dippé,Michael Jai White,Martin Sheen,John Leguizamo,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",https://image.tmdb.org/t/p/w500/3svvunKXkhRvEKByGDua1Qu0otq.jpg,Spawn,Action|Adventure|Sci-Fi|Thriller,1591,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind. Mark A.Z. Dippé Michael Jai White Action|Adventure|Sci-Fi|Thriller"
20737,Charles Martin Smith,Kevin Zegers,Wendy Makkena,Michael Jeter,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.,https://image.tmdb.org/t/p/w500/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,Air Bud,Children|Comedy,1592,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades. Charles Martin Smith Kevin Zegers Children|Comedy
11008,Nick Castle,Damon Wayans,Karyn Parsons,William Hickey,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",https://image.tmdb.org/t/p/w500/kWHx5eq7PELkF3If7LrrhuBskRG.jpg,Major Payne,Comedy,267,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope. Nick Castle Damon Wayans Comedy"
7450,Don Bluth,Matt Damon,Bill Pullman,Drew Barrymore,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",https://image.tmdb.org/t/p/w500/el2iHk3LTJWfEnwrvcRkvWY501G.jpg,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,3745,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction. Don Bluth Matt Damon Action|Adventure|Animation|Children|Sci-Fi"
9413,Glenn Gordon Caron,Jennifer Aniston,Jay Mohr,Kevin Bacon,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",https://image.tmdb.org/t/p/w500/xYnvr4o7GEaA2uyt4Q1ASUI5Obv.jpg,Picture Perfect,Comedy|Romance,1593,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met. Glenn Gordon Caron Jennifer Aniston Comedy|Romance"
11306,Michael Apted,Hugh Grant,Gene Hackman,Sarah Jessica Parker,"Guy Luthan, a British doctor working at a hospital in New York, starts making unwelcome enquiries when the body of a man who died in his emergency room disappears. After the trail leads Luthan to the door of an eminent surgeon at the hospital, Luthan soon finds himself in extreme danger people who want the hospital's secret to remain undiscovered.",https://image.tmdb.org/t/p/w500/uowP2Nw2mLpQni1vtbUb1LUSiP0.jpg,Extreme Measures,Drama|Thriller,1003,"Guy Luthan, a British doctor working at a hospital in New York, starts making unwelcome enquiries when the body of a man who died in his emergency room disappears. After the trail leads Luthan to the door of an eminent surgeon at the hospital, Luthan soon finds himself in extreme danger people who want the hospital's secret to remain undiscovered. Michael Apted Hugh Grant Drama|Thriller"
1406,Ron Underwood,Billy Crystal,Daniel Stern,Bruno Kirby,"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned.",https://image.tmdb.org/t/p/w500/9DVZpm9pQNB3M17cRo752zqUYhL.jpg,City Slickers,Comedy|Western,4321,"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned. Ron Underwood Billy Crystal Comedy|Western"
10906,Mary Lambert,Edward Furlong,Anthony Edwards,Clancy Brown,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",https://image.tmdb.org/t/p/w500/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,Pet Sematary II,Comedy|Horror,2514,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather. Mary Lambert Edward Furlong Comedy|Horror"
4476,Edward Zwick,Brad Pitt,Anthony Hopkins,Aidan Quinn,"In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.",https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,Legends of the Fall,Drama|Romance|War|Western,266,"In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga. Edward Zwick Brad Pitt Drama|Romance|War|Western"
14585,Neil LaBute,Aaron Eckhart,Stacy Edwards,Matt Malloy,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life.",https://image.tmdb.org/t/p/w500/1gPJ4H4TbGAiuEA6pFalFtqA0eL.jpg,In the Company of Men,Comedy|Drama,1594,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life. Neil LaBute Aaron Eckhart Comedy|Drama"
11891,Steve Oedekerk,Steve Oedekerk,Lung Fei,Leo Lee,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together.  As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way he encounters some strange characters.",https://image.tmdb.org/t/p/w500/gVsZ1hsJ9g11oCCav4N8ccp9bRw.jpg,Kung Pow: Enter the Fist,Action|Comedy,5047,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together.  As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way he encounters some strange characters. Steve Oedekerk Steve Oedekerk Action|Comedy"
9535,Harold Ramis,Robert De Niro,Billy Crystal,Lisa Kudrow,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",https://image.tmdb.org/t/p/w500/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,Analyze This,Comedy,2539,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster. Harold Ramis Robert De Niro Comedy"
9625,John Gray,Steven Seagal,Keenen Ivory Wayans,Bob Gunton,"A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.",https://image.tmdb.org/t/p/w500/fMXc2nf3iZFsVbNNmJ5MCtjcwlk.jpg,"Glimmer Man, The",Action|Thriller,1004,"A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime. John Gray Steven Seagal Action|Thriller"
364,Tim Burton,Danny DeVito,Michelle Pfeiffer,Michael Keaton,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge...",https://image.tmdb.org/t/p/w500/uEIvgvxzK08922iU61OvO3ORs0s.jpg,Batman Returns,Action|Crime,1377,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge... Tim Burton Danny DeVito Action|Crime"
174,Nicholas Meyer,William Shatner,Leonard Nimoy,DeForest Kelley,"After years of war, the Federation and the Klingon empire find themselves on the brink of a peace summit when a Klingon ship is nearly destroyed by an apparent attack from the Enterprise. Both worlds brace for what may be their deadliest encounter.",https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,Star Trek VI: The Undiscovered Country,Action|Mystery|Sci-Fi,1372,"After years of war, the Federation and the Klingon empire find themselves on the brink of a peace summit when a Klingon ship is nearly destroyed by an apparent attack from the Enterprise. Both worlds brace for what may be their deadliest encounter. Nicholas Meyer William Shatner Action|Mystery|Sci-Fi"
9273,Steve Oedekerk,Jim Carrey,Ian McNeice,Simon Callow,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",https://image.tmdb.org/t/p/w500/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,Ace Ventura: When Nature Calls,Comedy,19,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war. Steve Oedekerk Jim Carrey Comedy"
796,Roger Kumble,Ryan Phillippe,Sarah Michelle Gellar,Reese Witherspoon,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",https://image.tmdb.org/t/p/w500/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,Cruel Intentions,Drama,2541,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession. Roger Kumble Ryan Phillippe Drama"
10680,Rob Lieberman,Emilio Estevez,Jeffrey Nordling,David Selby,The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team.,https://image.tmdb.org/t/p/w500/wltMr1loUKSCaEV4EDgh21eCRI3.jpg,D3: The Mighty Ducks,Children|Comedy,1005,The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team. Rob Lieberman Emilio Estevez Children|Comedy
112,Lone Scherfig,Peter Gantzler,Ann Eleonora Jørgensen,Anders W. Berthelsen,"Several lonely hearts in a semi-provincial suburb of a town in Denmark use a beginner's course in Italian as the platform to meet the romance of their lives. The film, which unspools the connections and family drama shared between the students, complies with several aesthetic principles of Dogme 95 movement.",https://image.tmdb.org/t/p/w500/yviUKuVb9BXYPqkWvp8JZFj2wVb.jpg,Italian for Beginners (Italiensk for begyndere),Comedy|Drama|Romance,5051,"Several lonely hearts in a semi-provincial suburb of a town in Denmark use a beginner's course in Italian as the platform to meet the romance of their lives. The film, which unspools the connections and family drama shared between the students, complies with several aesthetic principles of Dogme 95 movement. Lone Scherfig Peter Gantzler Comedy|Drama|Romance"
11517,Joseph Ruben,Wesley Snipes,Woody Harrelson,Jennifer Lopez,"When a vengeful New York transit cop decides to steal a trainload of subway fares, his foster brother—a fellow cop—tries to protect him.",https://image.tmdb.org/t/p/w500/jWBDz6Mf9aQVBiUS76JQsEhvoJl.jpg,Money Train,Action|Comedy|Crime|Drama|Thriller,20,"When a vengeful New York transit cop decides to steal a trainload of subway fares, his foster brother—a fellow cop—tries to protect him. Joseph Ruben Wesley Snipes Action|Comedy|Crime|Drama|Thriller"
2024,Roland Emmerich,Mel Gibson,Heath Ledger,Joely Richardson,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",https://image.tmdb.org/t/p/w500/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,"Patriot, The",Action|Drama|War,3753,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son. Roland Emmerich Mel Gibson Action|Drama|War"
8012,Barry Sonnenfeld,John Travolta,Gene Hackman,Rene Russo,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",https://image.tmdb.org/t/p/w500/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg,Get Shorty,Comedy|Crime|Thriller,21,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different. Barry Sonnenfeld John Travolta Comedy|Crime|Thriller"
2123,Peter Farrelly,Jim Carrey,Renée Zellweger,Anthony Anderson,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",https://image.tmdb.org/t/p/w500/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg,"Me, Myself & Irene",Adventure|Comedy,3752,"Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication. Peter Farrelly Jim Carrey Adventure|Comedy"
